Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2016 [YR2016]
"Egypt, Arab Rep.",EGY,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1950.60698229459,2112.48796951889,2602.47954869567,2665.35161379275,2725.67573301412
"Egypt, Arab Rep.",EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.683805353,4.869396969,11.26518827,10.35748965,13.81463839
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.126057050299,2.7074677675286,2.10621312325597,2.37762895455052,2.58057736631731
El Salvador,SLV,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,2686.42534344992,2819.5896783932,2992.54527363055,3333.9462109483,3402.60086125708
El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.271287568,4.690948709,0.907806937,-0.73063367,0.603938659
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,18.2137799569674,16.7487006053541,-8.92417588851806,-9.08905879341432,-8.57588213036557
Equatorial Guinea,GNQ,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,5484.30083211726,15941.6469781702,17136.4456757583,14001.5991259087,12317.714226203
Equatorial Guinea,GNQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.802288869,5.631633514,7.78916548,1.668163737,1.419916698
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.14198577404406,2.57444953025514,2.19419054483319,..,..
Eritrea,ERI,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,571.603230594319,554.488199426537,482.1490904235,..,..
Eritrea,ERI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.5680749511053,9.37371145418146,2.25907589383118,1.67428662282916,2.06326278488234
Estonia,EST,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,10108.2052912574,14681.2253747477,14638.6048173457,17733.9576552073,18094.587299874
Estonia,EST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.019980616,4.089689921,2.975580329,-0.456766653,0.149108978
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.76017376022224,5.99877654987924,3.79375496828149,0.391128860553607,1.36869407322355
Eswatini,SWZ,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,2953.2323032543,3411.67334043328,3690.23922847955,3923.88968016935,3906.26187791264
Eswatini,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.20853585,4.774004046,4.509236918,4.954437553,7.84641182
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.07321749231046,11.8187659353249,12.5505383420508,10.3924630218107,7.56176669023149
Ethiopia,ETH,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,196.504962197176,232.783200207957,341.309909200504,487.290010568135,511.187426515801
Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.662458109,12.94487921,8.136941131,10.13411465,7.266076144
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.85859029278177,1.70287229663775,2.08470971903174,2.08550244648744,1.80097812417928
Euro area,EMU,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,34916.6929271559,36845.664068598,37605.1459498044,38687.9874983038,39259.4231870821
Euro area,EMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.846721116,2.489582068,1.529639382,0.037803733,0.183334861
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.30062432825098,2.75862045028215,2.57786963333444,1.96812700591057,1.82272805225816
Europe & Central Asia,ECS,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,20233.5395146226,22470.3586857403,23531.2014684677,24805.143373749,25139.2526508652
Europe & Central Asia,ECS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.902835019,2.600957461,2.3902580255,0.218021424,0.378856363
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.01057876655564,7.13147531379246,5.16678850316899,0.566405765779749,1.50510237477053
Europe & Central Asia (excluding high income),ECA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,4891.3202474484,6554.78687612716,7756.54777848545,8897.77523166453,8977.83981005957
Europe & Central Asia (excluding high income),ECA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,18.70073428,8.247090431,6.419565094,4.003578207,1.282798834
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.86506494522774,2.10888618673908,2.1006176641601,2.31611300682214,1.9570705949959
European Union,EUU,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,30282.9995461505,32753.2934961158,33677.0026425097,35226.0351477095,35809.9547486789
European Union,EUU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.1567271685,2.483518232,1.669887361,-0.0585336105,0.2166674305
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..
Faroe Islands,FRO,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,..,..,47397.9029229641,..,..
Faroe Islands,FRO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.69999854029383,0.700000383048405,2.95467207375202,3.84440702339393,0.380003448395996
Fiji,FJI,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,3315.06747465363,3689.06738165446,3651.96678405546,4211.05887799892,4195.96809601537
Fiji,FJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.0921646,2.365764538,3.680014831,1.370823273,3.864771418
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.63484745219101,2.77995503098056,2.99233750220186,0.135082255444829,2.13538181526189
Finland,FIN,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,40450.3733748937,45353.2599997077,46202.4151628454,45151.5121556712,45983.3133332131
Finland,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.367666887,0.861059229,1.210357625,-0.207164371,0.3569705
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.87516225892932,1.60771381370549,1.96565737641497,1.06746164702885,1.18765038087423
France,FRA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,38460.6821008145,40252.4182186225,40638.33400426,41642.3104260915,41968.9815739992
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.699411423,1.735587081,1.529639382,0.037803733,0.183334861
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.0000003434361,..,..,..,..
French Polynesia,PYF,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,..,..,..,..,..
French Polynesia,PYF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.88296639760897,2.6762115645117,7.08869205327534,3.87925759519121,2.08238031633867
Gabon,GAB,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,10137.6955007931,9579.49343653475,8754.14223448139,9598.44125205238,9552.7835336818
Gabon,GAB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.504920026,3.708333333,1.461544027,-0.298498343,2.106707128
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.50000017414997,-0.941675911734279,6.52629745205277,4.29999977289457,2.21633366332313
"Gambia, The",GMB,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,530.102407227188,524.513949077243,562.483781687741,536.414127007992,531.919405879094
"Gambia, The",GMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.844969567,4.838621775,5.048936576,6.808721148,7.220092431
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.83834178668729,9.59964080415956,6.24941821993656,2.88031850904102,2.848973396234
Georgia,GEO,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1436.87949686198,2158.09453289606,2964.47703373088,3973.21934830931,4083.99815844957
Georgia,GEO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.063962014,8.247090431,7.110178975,4.003578207,2.134927139
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.96204536784524,0.70671394810023,4.07993330487069,1.74320539365993,1.94362542781317
Germany,DEU,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,37998.4253119991,38969.3216980632,41785.556912554,45412.5568082313,45923.0075696152
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.471334348,1.546910755,1.103808561,0.234429945,0.483355422
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.70000011463813,5.90000395288151,7.89971191216314,3.83704086423404,3.72190290450574
Ghana,GHA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,969.235543697795,1089.48179646328,1312.60755731025,1684.7275781517,1708.77991775341
Ghana,GHA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,25.19321937,15.11818572,10.70756812,17.1450737,17.47392384
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..
Gibraltar,GIB,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,..,..,..,..,..
Gibraltar,GIB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.91977077200825,0.599142055474161,-5.4790371077553,-0.290902296942548,-0.24431474084669
Greece,GRC,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,23275.4443060502,27698.5106148475,26917.7589787254,22648.7698813993,22687.6003260908
Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.166082521,3.54507305,4.712981576,-1.735902366,-0.825657581
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.10159688181619,4.83381832205589,1.73582505889665,0.310109150260132,7.66299889492275
Greenland,GRL,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,32193.0025213682,37352.8925366913,43988.3324931946,46738.0622579051,50255.1169982346
Greenland,GRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.88795213650562,13.2730638678244,-0.511266454370613,6.43796546053143,3.68378909298879
Grenada,GRD,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,6359.78271479599,7837.35209468164,7365.6666592364,8406.77483120468,8676.33919559901
Grenada,GRD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.181818182,3.525018553,3.436509059,-0.62154377,1.721291783
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.53546175273193,2.0916126333403,0.48477797168897,0.347356233114638
Guam,GUM,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,..,30592.1607999249,30700.4340081784,32119.6520805371,32013.7693770213
Guam,GUM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.60886874513247,3.26011104289705,2.86990289259394,4.14004435825474,3.09248795890571
Guatemala,GTM,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,2554.78152752909,2638.29047019618,2825.52406953376,3069.04351844254,3100.98132478359
Guatemala,GTM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.977577347,9.108649857,3.859509098,2.388720328,4.448441999
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.50306056145635,2.99727256157516,4.82071541392241,3.81494988965694,10.4541058171845
Guinea,GIN,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,584.851908391284,619.185501756157,647.803202894337,723.870308781183,779.911076147514
Guinea,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,31.37330259,15.46198107,8.151969734,8.129877159
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.42698736686771,4.26609893145407,4.61097090973794,6.13408294161364,6.26280564499115
Guinea-Bissau,GNB,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,532.267639015212,522.489531198141,546.721668646992,564.729954904838,585.16830694295
Guinea-Bissau,GNB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.636320949,3.329199228,2.517851402,1.404608873,1.694338806
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.37672751529253,-1.95691115555377,4.13844312103164,3.16240778720626,3.31613165474852
Guyana,GUY,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,2354.53152754201,2446.65189486877,3044.94912901667,3684.92358504666,3783.54332759748
Guyana,GUY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.14854333,6.925543039,2.086666667,-0.95739682,0.738640603
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.870059794681438,1.80501122760435,-5.49779233727389,1.21121834315692,1.45270702675029
Haiti,HTI,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,766.936719197245,688.702986877105,662.279518162433,728.063224553949,729.360457810966
Haiti,HTI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.70772152,15.72864619,5.696511023,9.016518813,13.83374255
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.77745397721564,6.13674453298316,5.68959714075594,5.08849160029938,4.52136635433256
Heavily indebted poor countries (HIPC),HPC,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,590.448108449938,647.631588634644,744.27555427422,842.033809598539,856.323438139461
Heavily indebted poor countries (HIPC),HPC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.165404423,8.448726423,4.700549929,4.030032775,5.300786748
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.00264000851105,2.79182347059117,2.9887091083823,2.33828578179714,1.65634138602795
High income,HIC,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,34786.0932412429,37522.6717095339,38137.942897612,40434.3469119773,40858.4213458207
High income,HIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.54463963,2.489582068,2.0198118515,0.334308399,0.528651721
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.74814817447076,6.05059922215976,3.73114034433009,3.84007997093951,3.75214890971107
Honduras,HND,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1620.05611297354,1799.49033173303,1932.85828999689,2102.37695924737,2144.86936715697
Honduras,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.04803493,8.809060748,4.700549929,3.15783118,2.724612233
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.66346803704403,7.38824572298446,6.76768259890679,2.38784571036929,2.16292329544639
"Hong Kong SAR, China",HKG,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,23015.8882405574,27688.6984415576,32549.998231121,36260.5954574462,36816.1498608515
"Hong Kong SAR, China",HKG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-3.685503686,0.826446281,2.25,2.968270215,2.385685885
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.20917993168027,4.38821517434067,0.682378151407548,3.36714517536103,2.21318749036379
Hungary,HUN,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,10490.3503172185,13120.6202561212,13092.2337567695,14629.2350325735,14997.2005200975
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.780586324,3.550808314,4.881345076,-0.070282476,0.400742226
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.60299208852231,6.39052647523808,-3.60563698328531,4.31131780616309,7.48145023856483
Iceland,ISL,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,36554.6575201805,42604.4541982866,41851.7354772988,46221.9325708441,48995.1685496011
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.11872936,4,5.393595958,1.631284916,1.694700967
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.84099115689808,9.28482461599893,10.2599630645545,8.15442502779908,7.11268609726157
India,IND,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,762.313340806374,971.229760739349,1345.77015320926,1758.83777674579,1862.43044438379
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.009433962,4.246353323,11.99229692,4.906973441,4.941447235
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.9200677470169,5.69257130383384,6.22385418062366,4.87632230022122,5.0332795915301
Indonesia,IDN,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,2143.38989039205,2519.5098415279,3113.48063451433,3827.55077886415,3974.73166690467
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.720024005,10.45195661,5.1327549,6.363121131,3.525805157
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.85806659995897,3.18980408728842,5.79793830169434,-1.3206451197332,13.3962280659595
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,4781.85082365608,5684.95750073277,6531.92742967867,6007.00489252089,6733.91249997748
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.47675132,13.43311801,10.13714717,13.70579975,8.569717835
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.40647473483672,4.40061740918797,6.40256484471192,4.80000000000022,11.0000000000001
Iraq,IRQ,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,4311.28131409038,3857.61040500793,4502.74904825726,5336.64828740669,5750.61136059944
Iraq,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.978962132,36.95948092,2.877747253,1.393330288,..
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.55988922297659,6.0063833022987,1.80167903335146,25.5572688460555,5.14146015448682
Ireland,IRL,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,42945.2259221961,51527.3337185625,48671.8882936068,67229.1916860972,69892.3156470839
Ireland,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.564830273,2.431540999,-0.946166395,-0.294599018,0
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.33836427855073,5.90000304613926,9.41588962684996,-3.39999999999999,..
Isle of Man,IMN,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,43464.7077513431,54749.5178612427,73935.6789952084,84046.136016161,..
Isle of Man,IMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.16905176362968,4.13344637033724,5.22390392879242,3.03794389899012,4.09433559145762
Israel,ISR,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,27636.340773557,27570.9455662904,30642.9406174863,32993.3142755677,33677.4619451632
Israel,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.124841572,1.326600199,2.69295911,-0.633122293,-0.544936284
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.71010658689261,0.949666257648659,1.68652340308921,0.951958871850962,0.858262630008326
Italy,ITA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,36180.7783332899,37238.9365291342,35849.3731979401,33968.7039603496,34318.4968180439
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.519318302,1.999065857,1.539893392,0.03878675,-0.123335389
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.87870354796236,0.893797935945003,-1.46629555101512,0.892651591979956,1.3735273605527
Jamaica,JAM,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,4644.59689974399,4925.27738769192,4682.52124815387,4740.63823367243,4790.03910652627
Jamaica,JAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.171083561,15.2960432,12.60950824,3.677171055,2.349420027
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.7796328252636,1.66267040518831,4.1917392586067,1.35382311397998,0.938193886449625
Japan,JPN,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,42169.7332837728,44393.6263842136,44507.6763859172,47163.4942109343,47660.8930390239
Japan,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.653015156,-0.282946069,-0.719979429,0.78951789,-0.116666667
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.24524741941372,8.1465832887706,2.31139247356904,2.39169597043312,2.00373364209914
Jordan,JOR,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,2810.03514836385,3417.7301367205,3679.19027463278,3297.89441163032,3258.49324014107
Jordan,JOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.666880926,3.493685346,5.013941643,-0.872897594,-0.787514318
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.80000000214159,9.69999999922682,7.30000000016202,1.19999999977745,1.09999999991015
Kazakhstan,KAZ,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,4491.59182333064,7227.98294898919,9070.48825285747,10617.4746549668,10582.700871765
Kazakhstan,KAZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.18089059,7.579999291,7.115813597,6.646187509,14.51024459
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.599695391613636,5.90666608168013,8.40569922421719,5.71850713133514,5.86919284911032
Kenya,KEN,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,833.012452407748,868.90471168154,967.350454885973,1107.99301648379,1143.36440424737
Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.980025154,10.31277836,3.961388891,6.582410917,6.297547502
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.25,4.95163162646719,-1.60763921690855,10.2960336449597,1.14024725824106
Kiribati,KIR,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1730.81208299629,1704.1055741493,1493.16051003948,1696.46676627914,1685.99266872928
Kiribati,KIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.92442603420267,3.92367739233066,6.49679358555511,2.79023616714657,2.9293047947001
"Korea, Rep.",KOR,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,15104.5215176462,18568.3628147064,22086.9529193201,24870.7708964387,25484.0375903163
"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.265333173,2.754090201,2.939181359,0.706962879,0.97
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,6.03322974833188,3.30957483925633,4.09445453574099,4.06889614255508
Kosovo,XKX,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1919.83783261085,2781.73183747801,3283.21193843172,3802.04840036962,3925.37814754352
Kosovo,XKX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,-1.385189132,3.500819751,-0.538793103,0.300025002
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.69458198753053,10.0759509920112,-2.36706194393776,0.593019617221231,3.54700508846648
Kuwait,KWT,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,35792.7097863038,47847.8235910685,38497.6169579293,35053.5908361253,35250.9145753869
Kuwait,KWT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.812946139,4.142975836,4.496402878,3.271702481,3.198404612
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.42667384921542,-0.17554822946434,-0.471566847508598,3.87582553064803,4.3358559012983
Kyrgyz Republic,KGZ,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,654.312311839923,747.565616648644,880.037775119109,1021.16079218508,1043.9511123578
Kyrgyz Republic,KGZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,18.70073428,4.354851339,7.967722256,6.503318391,0.421679458
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.79878232615873,7.10756836906148,8.52690551722873,7.26959177501747,7.02309187410415
Lao PDR,LAO,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,672.167829902733,842.567630059211,1141.12711507419,1556.67071242887,1642.73009632529
Lao PDR,LAO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,25.08464143,7.165417599,5.982348385,1.276227705,1.509359614
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.75490705183378,4.25163337593106,5.83639191729415,0.0809887599652654,-0.476165840417551
Latin America & Caribbean,LCN,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,7450.23612992661,7944.63991436522,8954.19819302655,9433.1394023314,9291.03313216823
Latin America & Caribbean,LCN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.608229989,4.69927739,3.556123806,2.5546807955,2.53701613
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.18828190184604,3.92626786498889,5.61385370315193,-0.339278681296477,-0.445587576910839
Latin America & Caribbean (excluding high income),LAC,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,7138.01175875915,7582.44243943496,8525.51376033142,8965.76539404856,8830.61252356643
Latin America & Caribbean (excluding high income),LAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.724135662,5.393231069,3.859509098,3.129002745,2.7731599925
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.40685848447123,10.697037062198,-3.94067030557116,2.97170383161259,2.20881929833494
Latvia,LVA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,6934.72292638759,10873.4142851194,11326.2194746243,14284.2883301309,14733.8394398232
Latvia,LVA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.648592284,6.723585912,-1.070663812,0.201612903,0.134138162
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.31908461611353,8.72183217352649,5.93764412446627,3.77502746051117,3.61015692642017
Least developed countries: UN classification,LDC,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,517.549813778737,619.450733158112,779.383568243235,881.940007808111,892.547072034896
Least developed countries: UN classification,LDC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.9552617665,7.564080617,5.982348385,4.521708543,5.513525727
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.34406652961859,2.73228285337265,8.03724955489973,0.815560065608963,1.99999999985178
